[0.51]	4.0	3.38558373736e-09	[ 0.14221085  0.20358695  0.02207405]	0.244515968345	23.4460291184
[981.58]	4.0	-1.29446956334e-14	[ 0.04274039 -0.04291562 -0.00732833]	-0.000123901499826	24.9069451109
[1965.16]	4.0	-1.92510653324e-14	[-0.09350029  0.02681215 -0.03868592]	-0.0471556373375	24.7260550857
[2945.09]	3.95	-1.72458232485e-14	[-0.00672219  0.04750208 -0.00382326]	0.02883573858	24.9420936773
[3926.28]	3.9	-1.44685981103e-14	[-0.04266356  0.1068729   0.04742775]	0.0454028654848	24.6127153014
[4915.18]	3.85	-1.57451678286e-14	[ 0.02798306  0.04210164 -0.01906894]	0.0495573691647	24.9270193853
[5896.61]	3.8	-1.50994237945e-14	[ 0.03469785 -0.05065955 -0.03044544]	-0.0112866253336	24.8825686168
[6889.29]	3.75	-1.29836335736e-14	[ 0.01213038 -0.09485366  0.04765732]	-0.0584941918675	24.7146104141
[7872.97]	3.7	-1.2189921191e-14	[ 0.08292391  0.04979364  0.09894437]	0.0938454821121	24.5213557425
[8857.76]	3.65	-1.47795982449e-14	[ 0.13828042 -0.09969338  0.01596058]	0.0272851523486	24.2671253839
[9854.16]	3.6	-1.43538841531e-14	[-0.04783439  0.00644596 -0.01742046]	-0.029266040981	24.9341712101
[10839.78]	3.55	-1.88836523063e-14	[-0.01755205 -0.01504978  0.03997787]	-0.0230529770758	24.9466799954
[11832.82]	3.5	-1.15315737311e-14	[ 0.00082174  0.0496572  -0.00828044]	0.0356939976951	24.9366230414
[12828.55]	3.45	-1.15214468775e-14	[ 0.05859176 -0.017294    0.0771071 ]	0.0292019278288	24.7580604331
[13812.43]	3.4	-1.72837819037e-14	[ 0.07711773 -0.07107649 -0.06810038]	0.00427180351885	24.6090831376
[14796.13]	3.35	-1.25452984444e-14	[-0.00156681 -0.00407872 -0.03799208]	-0.00399199525978	24.9634377813
[15788.23]	3.3	-1.60902083286e-14	[-0.04946933  0.15952068 -0.08842481]	0.0778180525156	24.107174789
[16770.81]	3.25	-1.2962002551e-14	[ 0.08208898  0.01384303  0.01480293]	0.0678341723043	24.8212661012
[17755.24]	3.2	-1.71757255634e-14	[ 0.0127505  -0.05113144 -0.0289218 ]	-0.0271394218769	24.9096632502
[18742.92]	3.15	-1.01519908242e-14	[ 0.0006648   0.01015219 -0.05033302]	0.00764876460471	24.934076954
[19732.64]	3.1	-2.00721369295e-14	[ 0.03542645  0.07020635  0.00733591]	0.0746936720625	24.8440554735
[20725.62]	3.05	-1.81212806651e-14	[ 0.02998236  0.02741562 -0.0006234 ]	0.0405865019645	24.9587263289
[21716.83]	3.0	-1.56251663833e-14	[-0.03695851  0.02149399  0.02445875]	-0.0109350659142	24.9393461476
[22719.74]	2.95	-1.94608006018e-14	[-0.01533931  0.00867785  0.03079418]	-0.00471036493258	24.9685279719
[23704.02]	2.9	-1.81288332014e-14	[-0.02851951 -0.0860798   0.02577046]	-0.0810339435351	24.777819745
[24685.53]	2.85	-2.28951337123e-14	[ 0.04773543  0.00663126 -0.02324316]	0.0384430524285	24.9284277734
[25684.19]	2.8	-1.6940860553e-14	[-0.04282036 -0.0122466  -0.05434758]	-0.0389382203811	24.8765694677
